customer_id,age,account_age_years,country,income,risk_segment,avg_transaction_amount,preferred_device_risk,fraud_history
833,34,6.5,GB,19196.56,medium,11.72,0.2744953388400344,0
834,78,0.6,FR,30286.42,medium,6.97,0.21203305877116388,0
835,55,5.8,TN,22194.27,medium,50.23,0.0,0
836,24,0.5,DZ,25928.16,medium,158.15,0.2444833732992054,0
837,63,16.8,ES,14905.96,high,3.38,0.17323235229612127,1
838,30,3.4,ES,24840.36,medium,32.84,0.3391805891619101,0
839,57,0.8,FR,29584.27,medium,73.76,0.3153493544340369,1
840,59,2.1,DZ,24427.93,medium,37.27,0.10619770930943422,0
841,26,2.7,MA,27584.08,medium,98.55,0.25821742389905855,0
842,67,7.1,TN,36075.61,medium,11.88,0.26019106061604047,0
843,44,6.8,FR,48580.44,low,192.53,0.2529183579616926,0
844,75,4.7,DE,49667.34,low,29.18,0.2399581074745599,0
845,19,0.6,DE,41421.33,low,25.07,0.263015458646825,0
846,22,0.8,DE,11100.28,high,124.58,0.35014858155739964,0
847,46,0.5,IT,24593.85,medium,49.79,0.14486196667734635,0
848,54,4.3,FR,25885.72,medium,43.6,0.10941903767428798,0
849,55,10.5,IT,20142.75,medium,77.89,0.27827151355055035,0
850,36,2.8,GB,35135.27,medium,52.03,0.011663790536884183,0
851,25,0.9,DZ,8000.0,high,10.64,0.2654023860562871,0
852,65,4.1,MA,55403.5,low,67.29,0.2476938968542047,1
853,62,8.3,FR,47928.31,low,8.6,0.0,0
854,18,6.8,DZ,37173.03,medium,98.35,0.13636633403896348,0
855,39,10.7,TN,29068.36,medium,274.75,0.35759745256079845,0
856,69,1.6,US,48432.59,low,28.43,0.05428234692840603,0
857,34,1.1,FR,40341.07,low,35.3,0.22125916149494287,0
858,24,10.6,DZ,46599.57,low,2.85,0.09950947000062155,0
859,42,5.4,US,29114.22,medium,0.83,0.12910536959382346,0
860,62,1.9,DZ,56839.7,low,152.62,0.39163188204273386,0
861,21,6.8,ES,47503.32,low,8.26,0.21234443457861396,0
862,53,8.4,FR,37643.04,medium,35.41,0.25169506885629234,0
863,23,4.8,GB,48839.59,low,101.36,0.1887535423573486,1
864,77,5.8,FR,23712.57,medium,132.07,0.0484866685902377,0
865,48,2.4,IT,12487.49,high,43.96,0.0815076793102339,0
866,36,3.9,MA,34823.26,medium,49.95,0.31784303256422325,0
867,78,3.7,FR,29143.64,medium,66.46,0.21528921483457347,0
868,61,9.4,CA,27034.24,medium,195.24,0.12297116440435155,0
869,71,9.2,FR,48244.68,low,55.38,0.197794819874314,0
870,56,8.9,DZ,32507.09,medium,49.19,0.26615979632839487,0
871,44,0.1,TN,33953.54,medium,0.88,0.24544888475833132,0
872,27,6.9,TN,25094.21,medium,5.06,0.12302107997841547,0
873,43,7.1,FR,43216.85,low,51.65,0.04246967210628466,0
874,36,5.7,ES,40528.14,low,165.16,0.15929534567784542,1
875,56,7.1,GB,43104.9,low,120.91,0.3109048635936707,0
876,79,9.2,US,22541.04,medium,243.0,0.2854376965107211,0
877,20,3.2,TN,49561.33,low,45.03,0.24104032649251628,0
878,62,3.5,DZ,57581.53,low,93.05,0.18291195885338885,1
879,30,0.7,GB,42630.58,low,110.11,0.14832532379393826,0
880,67,2.4,CA,17860.68,medium,62.65,0.18476715955456402,0
881,45,5.2,ES,17966.97,medium,24.82,0.2781771664302121,0
882,79,7.6,MA,24369.35,medium,38.09,0.30101906122357613,0
883,75,1.2,DZ,21534.34,medium,117.08,0.17382132350777324,0
884,37,0.7,FR,28933.61,medium,21.28,0.45362313095275936,1
885,45,5.4,IT,39486.64,medium,154.42,0.20924037757770564,0
886,25,0.0,ES,34349.29,medium,15.67,0.16530445500650984,0
887,78,1.0,TN,33034.34,medium,83.06,0.3475669438609551,0
888,58,0.1,DE,26381.96,medium,59.75,0.0,0
889,56,0.9,TN,28892.31,medium,83.08,0.24800336945653556,0
890,18,1.0,FR,41948.63,low,34.51,0.1927201607366703,0
891,20,2.5,GB,8000.0,high,161.86,0.34481843198713585,0
892,30,2.6,ES,29829.14,medium,60.06,0.2604923358650192,0
893,45,10.4,DE,34319.81,medium,20.41,0.21391021698416585,0
894,79,3.6,TN,41753.75,low,61.04,0.26626337975465486,0
895,74,6.4,US,14849.31,high,20.28,0.09444176878792479,0
896,77,0.5,CA,14056.35,high,20.86,0.2966819834478859,0
897,66,1.3,CA,38759.32,medium,30.61,0.0655414242986529,0
898,42,6.1,FR,8000.0,high,114.81,0.2358497380814365,0
899,73,0.3,FR,49982.84,low,41.62,0.20356143410860247,0
900,50,3.3,ES,33398.88,medium,68.16,0.02369454236285748,1
901,55,4.6,ES,53380.82,low,29.85,0.20689420580960496,0
902,70,4.6,MA,13693.91,high,18.36,0.22819867517062986,0
903,23,0.1,FR,23454.61,medium,185.59,0.13451240260422093,0
904,75,1.9,FR,8000.0,high,55.52,0.0987578001157392,0
905,61,5.1,US,18064.65,medium,163.04,0.24921774034283972,0
906,62,0.8,FR,27242.3,medium,13.65,0.23623150011608096,0
907,49,5.9,FR,8000.0,high,9.53,0.22268190892540438,0
908,62,6.9,FR,24080.6,medium,116.2,0.20088417723548838,0
909,78,20.1,DZ,8000.0,high,68.54,0.14334369830244034,0
910,64,1.2,FR,26138.1,medium,12.39,0.4272181452664769,0
911,38,8.7,IT,47206.68,low,18.83,0.17016691597519118,0
912,33,3.7,IT,29475.3,medium,96.77,0.11348866365312167,0
913,71,2.3,FR,54873.11,low,36.29,0.2054427275210134,0
914,38,0.7,TN,41794.39,low,66.62,0.18190589536888824,0
915,28,6.6,DE,50222.22,low,22.99,0.16784871915835098,0
916,77,1.3,TN,18525.82,medium,28.8,0.3874276090605986,0
917,54,2.3,FR,18162.88,medium,280.75,0.08702521819953929,0
918,53,0.3,FR,35184.2,medium,17.07,0.2037437068793706,0
919,52,8.1,GB,8000.0,high,42.37,0.09373269750714884,1
920,36,7.3,FR,37067.16,medium,111.63,0.14589752286039714,0
921,37,6.6,GB,25141.2,medium,16.4,0.37361159498950325,0
922,74,1.8,TN,49949.95,low,32.19,0.22814450557218932,0
923,35,1.0,TN,40192.68,low,57.28,0.22693705951883844,0
924,64,5.1,FR,46450.6,low,39.37,0.10605187718721458,0
925,58,3.4,IT,18686.91,medium,36.92,0.15753784412832184,0
926,66,1.0,FR,45723.15,low,27.01,0.38231215215585035,0
927,31,5.8,US,51670.69,low,53.01,0.24993622464369114,0
928,32,23.6,IT,29419.29,medium,58.75,0.16602851483570955,0
929,48,6.9,DZ,18909.74,medium,63.56,0.2440607256969939,0
930,18,6.7,FR,19173.19,medium,4.38,0.2267663863211209,0
931,70,15.0,US,48585.19,low,59.82,0.11605603461481236,0
932,71,1.1,ES,70265.19,low,183.76,0.16311917514779262,0
933,71,4.2,US,15275.32,medium,46.72,0.4254536102107866,1
934,20,19.5,US,14122.2,high,75.37,0.23920025834466413,0
935,33,0.9,IT,43821.21,low,48.81,0.04309579886904574,0
936,40,6.0,FR,18691.3,medium,115.75,0.2510210148246411,0
937,74,4.4,US,45275.33,low,159.2,0.33030882730279465,0
938,28,4.4,DZ,36980.19,medium,12.22,0.10956218198472725,0
939,29,6.0,IT,29640.34,medium,34.45,0.154315770331652,0
940,27,13.3,IT,36619.07,medium,29.89,0.3453770954958518,0
941,49,7.6,US,35702.98,medium,31.17,0.20349124688262304,0
942,33,0.3,FR,27305.9,medium,8.05,0.185712177720871,0
943,25,9.6,FR,8000.0,high,100.8,0.0663941970121521,0
944,55,1.3,TN,32679.76,medium,2.19,0.30705663084808676,0
945,29,2.4,TN,53595.91,low,45.08,0.1811530963249373,0
946,41,3.1,CA,8000.0,high,65.06,0.0,0
947,45,3.3,DZ,15513.22,medium,13.95,0.0427362485233746,0
948,70,2.9,TN,36402.4,medium,141.77,0.14384193848173024,0
949,25,13.9,US,30578.88,medium,109.41,0.09271577068373645,1
950,75,6.1,TN,36167.73,medium,38.22,0.10840382463000216,0
951,45,5.0,GB,19510.23,medium,31.77,0.4344669895303431,1
952,53,0.3,GB,47436.87,low,16.2,0.27075230136661044,0
953,43,11.7,ES,30703.51,medium,78.56,0.0,0
954,25,12.0,FR,40454.78,low,8.48,0.16856780887794978,0
955,75,7.6,DZ,34804.16,medium,68.41,0.1910506592646132,0
956,77,0.0,IT,32632.42,medium,110.88,0.05230660660633657,0
957,67,0.3,MA,39402.5,medium,15.56,0.25343863055359434,0
958,45,1.3,FR,32797.32,medium,120.79,0.0,0
959,45,0.7,DE,12147.01,high,2.03,0.30969469577703707,0
960,54,2.5,MA,46310.35,low,146.36,0.3441529981722884,0
961,58,12.8,TN,42271.91,low,7.56,0.4352585078957003,0
962,53,3.2,DZ,8000.0,high,62.27,0.04256707457670869,0
963,44,0.1,FR,20187.0,medium,17.27,0.06291026414998643,0
964,71,1.7,FR,45635.41,low,108.68,0.2692672034252731,0
965,34,0.2,TN,8000.0,high,43.08,0.31826800550659773,0
966,26,0.2,US,44153.5,low,8.72,0.28089526613585725,0
967,50,1.6,US,27881.66,medium,50.78,0.3079717007194261,0
968,70,1.6,MA,50104.24,low,31.44,0.3376827361965034,0
969,37,7.7,IT,29982.8,medium,64.98,0.2202250395529233,0
970,30,18.4,ES,19168.98,medium,128.18,0.17874500865794074,1
971,45,2.3,US,34621.28,medium,31.6,0.06318227920745964,0
972,65,2.8,DE,29544.22,medium,20.54,0.17018945947842015,0
973,46,9.3,DZ,17837.23,medium,0.88,0.1855111597669104,0
974,30,1.6,DE,63275.15,low,51.32,0.10503154266757449,0
975,63,0.9,ES,15433.53,medium,30.88,0.19617757988429363,0
976,52,9.6,FR,8000.0,high,28.17,0.09376210329205173,0
977,78,0.2,FR,53725.48,low,12.12,0.311333233634717,0
978,23,4.8,FR,21246.55,medium,33.73,0.242582446917916,0
979,35,4.1,US,25548.4,medium,249.79,0.1540396311161686,0
980,68,2.1,GB,24631.41,medium,21.21,0.21888406078260852,0
981,22,1.9,MA,21455.23,medium,54.93,0.08949102376418501,0
982,64,7.4,CA,18507.11,medium,89.9,0.09963072368807364,0
983,42,0.5,ES,15047.74,medium,82.98,0.13661453617227776,0
984,19,1.4,FR,30971.4,medium,23.92,0.18080719295908992,0
985,27,6.6,GB,23970.19,medium,56.63,0.21412018124890242,0
986,73,4.0,US,40955.43,low,123.0,0.21451563668960058,0
987,47,0.7,TN,37240.41,medium,0.93,0.06812223335026998,0
988,67,10.7,GB,16087.32,medium,34.33,0.1919271117107842,0
989,76,2.5,GB,31627.82,medium,15.24,0.11819446794184454,0
990,62,8.8,TN,23732.43,medium,29.52,0.0,0
991,22,7.7,ES,15125.09,medium,32.27,0.507558553152295,0
992,72,4.9,FR,40341.47,low,82.38,0.12013492740470887,0
993,73,3.4,IT,28180.12,medium,5.91,0.12568478458551946,0
994,50,19.4,DE,23886.75,medium,43.12,0.06535638776394082,0
995,71,0.8,MA,17166.49,medium,49.83,0.09425070453028261,0
996,18,6.5,FR,14580.95,high,40.89,0.18113276850858837,0
997,35,1.1,TN,59831.52,low,78.98,0.3351813324120028,0
998,49,2.1,CA,35011.78,medium,29.05,0.180565132845232,0
999,64,1.8,GB,13633.06,high,173.99,0.16764376907653253,0
1000,66,14.7,IT,34317.99,medium,39.44,0.3200273977021388,0
1001,28,17.1,TN,45930.24,low,50.81,0.14756034694649167,0
1002,38,1.0,ES,32512.76,medium,104.76,0.2021149395575666,0
1003,43,0.1,FR,50610.32,low,19.31,0.10784299347870187,0
1004,42,6.4,TN,8000.0,high,4.69,0.368513350095257,0
1005,39,2.7,MA,8000.0,high,73.82,0.30485102400358466,0
1006,76,0.5,MA,33907.76,medium,39.58,0.18470126304666334,0
1007,44,5.8,DE,34147.44,medium,136.09,0.1600556718129274,0
1008,66,3.9,FR,8000.0,high,243.35,0.19681605433632615,0
1009,30,19.7,TN,20646.36,medium,30.56,0.18616174213891995,0
1010,50,1.3,DZ,14870.07,high,32.21,0.045318033467732666,0
1011,51,2.6,US,9120.81,high,31.45,0.3082667451425375,0
1012,58,3.9,FR,14834.37,high,23.54,0.17728622197556143,0
1013,52,7.8,GB,38936.82,medium,91.31,0.38983403760461455,0
1014,18,4.0,GB,14738.92,high,85.38,0.24218157107625823,0
1015,38,4.7,GB,15253.17,medium,39.08,0.0,0
1016,65,1.3,GB,8000.0,high,2.74,0.07183765501509495,0
1017,72,9.4,FR,49033.64,low,22.23,0.0,1
1018,23,2.8,MA,36519.49,medium,20.74,0.0705951945681102,0
1019,45,0.8,FR,8000.0,high,99.99,0.03663983258106199,0
1020,34,5.5,MA,15266.4,medium,5.5,0.22525674903818405,0
1021,22,1.2,CA,37927.77,medium,98.29,0.16839146583937245,0
1022,48,0.5,FR,49220.89,low,66.37,0.2740539918028889,0
1023,22,9.9,FR,42612.58,low,79.11,0.19619004173260385,0
1024,55,3.1,CA,24664.76,medium,33.96,0.1759690931855165,0
1025,20,6.9,MA,8000.0,high,68.31,0.4003206949269344,0
1026,70,1.7,CA,43053.73,low,56.35,0.22228226338585025,0
1027,40,7.7,DE,25546.55,medium,87.92,0.19194884824974257,0
1028,54,0.6,TN,31032.93,medium,35.52,0.1146559079931957,0
1029,70,2.2,CA,27338.69,medium,38.41,0.08240864843303726,0
1030,54,19.1,FR,9667.06,high,61.9,0.27705010183921014,0
1031,27,7.9,GB,35463.75,medium,6.86,0.27106959978348594,0
1032,27,3.4,GB,33396.89,medium,34.39,0.3571578738949,0
1033,36,2.1,DZ,23613.17,medium,214.43,0.24789115933028158,0
1034,34,10.3,US,37066.59,medium,2.3,0.16068971625604545,0
1035,38,3.9,MA,9390.01,high,22.79,0.2511010278770317,0
1036,31,7.1,DE,25964.96,medium,22.62,0.19196993977960594,0
1037,26,7.0,FR,30391.91,medium,60.22,0.286538513407377,0
1038,63,0.1,FR,8000.0,high,6.71,0.3334331826852044,0
1039,18,0.7,TN,29143.55,medium,59.42,0.18314436536162124,1
1040,68,5.4,ES,41004.68,low,5.99,0.37573096398147393,0
1041,62,0.9,DZ,25451.54,medium,5.99,0.31883472676215197,0
1042,30,1.5,FR,29488.28,medium,78.16,0.2017684339431071,0
1043,21,14.7,MA,38435.16,medium,23.51,0.26707432750579385,0
1044,79,4.1,FR,24183.0,medium,227.45,0.23054968869801837,0
1045,18,6.9,IT,25533.04,medium,2.28,0.20219939928042938,0
1046,66,4.1,FR,12349.45,high,35.34,0.3913145056473011,0
1047,57,4.0,ES,29775.95,medium,7.2,0.2517604460990691,0
1048,49,0.5,CA,24977.27,medium,25.97,0.11590316393689404,0
1049,51,2.1,FR,37486.35,medium,379.95,0.09720303230713914,0
1050,45,1.7,DZ,38451.9,medium,131.81,0.10129030795477725,0
1051,48,2.5,FR,41868.14,low,2.97,0.24895045009181735,0
1052,25,8.0,TN,22376.09,medium,49.7,0.16584863276809425,0
1053,56,2.3,IT,8000.0,high,62.62,0.23332937166127776,0
1054,43,3.0,IT,41124.6,low,14.11,0.2936396284961373,0
1055,75,2.5,DZ,36466.81,medium,9.41,0.40287135304322885,0
1056,51,0.5,DZ,20470.63,medium,140.84,0.1681526766311643,0
1057,71,2.9,US,38324.1,medium,208.07,0.059144939266676966,0
1058,71,1.1,TN,8271.15,high,288.9,0.37924020653307267,0
1059,20,1.0,DZ,45453.6,low,93.57,0.05428991776809286,0
1060,76,0.5,FR,24995.63,medium,65.35,0.05035712925442079,0
1061,67,2.2,CA,17566.09,medium,25.45,0.3766450259966898,0
1062,29,7.1,FR,20674.48,medium,11.28,0.30662315277374796,0
1063,18,1.6,FR,26527.73,medium,4.94,0.2484840341226182,0
1064,71,1.9,MA,29819.82,medium,70.91,0.19500790025465262,0
1065,61,5.1,FR,30724.2,medium,92.15,0.1760795982604746,0
1066,22,1.1,TN,23555.89,medium,105.08,0.13491739750056614,0
1067,47,11.4,GB,33003.59,medium,147.04,0.1716956825724584,0
1068,47,3.7,US,30124.19,medium,127.18,0.1952584618969278,0
1069,76,3.0,ES,20286.41,medium,495.58,0.06255501080605783,0
1070,74,4.1,IT,18027.14,medium,16.79,0.1179771484027544,0
1071,34,0.9,TN,39125.48,medium,86.46,0.0,0
1072,65,4.8,FR,37864.89,medium,52.98,0.20779274521003135,0
1073,64,2.3,IT,30857.05,medium,18.17,0.2078101201084327,0
1074,40,11.4,TN,43862.93,low,240.73,0.37785154362651796,0
1075,32,0.9,US,8000.0,high,136.91,0.2375554922032559,0
1076,54,3.5,FR,21534.08,medium,8.25,0.1443957933084622,0
1077,38,4.6,DZ,12655.24,high,1.59,0.17996449983002671,0
1078,31,0.2,FR,63844.08,low,69.95,0.24868223125111016,0
1079,19,2.3,DZ,40698.3,low,55.6,0.2227612626545002,0
1080,28,6.6,DE,28814.07,medium,164.76,0.2578285919211598,0
1081,68,8.6,FR,41774.86,low,15.99,0.23770447735379352,0
1082,56,1.9,US,46744.13,low,5.29,0.17473557348099994,0
1083,55,8.0,ES,46584.48,low,18.0,0.14642067089270006,0
1084,77,17.2,FR,43825.55,low,1.15,0.14104377960400338,0
1085,51,9.7,US,26061.9,medium,2.19,0.10747287153779413,0
1086,55,0.6,CA,22479.52,medium,147.81,0.09178807162254746,0
1087,67,6.7,MA,15567.16,medium,26.03,0.3838463930862475,0
1088,51,1.9,FR,37536.71,medium,31.74,0.2124710151646056,0
1089,35,22.3,CA,27615.96,medium,1.11,0.18446985488916656,0
1090,47,3.3,US,23722.93,medium,18.93,0.1504115683827094,0
1091,32,0.7,GB,22940.08,medium,98.0,0.2428879109330933,0
1092,44,6.5,FR,51752.89,low,57.35,0.32036638860560734,0
1093,68,2.0,FR,44290.21,low,84.09,0.272326447625574,0
1094,51,29.2,GB,57455.91,low,35.57,0.2921589087311511,1
1095,69,19.5,ES,37935.24,medium,22.24,0.14134712178160214,0
1096,74,5.3,IT,30854.32,medium,39.56,0.19958707582166205,0
1097,55,0.7,DE,29618.96,medium,23.41,0.14266218881410406,0
1098,50,5.8,FR,14695.48,high,109.57,0.21070313988032424,0
1099,41,0.5,CA,11078.72,high,21.2,0.3272591008058211,0
1100,32,0.1,FR,37610.12,medium,64.69,0.24394038449038416,0
1101,77,8.7,TN,15979.82,medium,8.84,0.3626714365996052,0
1102,47,1.2,GB,33171.87,medium,69.67,0.17114763895498583,0
1103,72,2.4,US,46732.0,low,146.72,0.11930389459829532,0
1104,59,18.1,FR,20018.19,medium,56.28,0.25121284866942795,0
1105,68,2.1,IT,60157.22,low,49.24,0.21188583632228192,0
1106,34,1.8,DZ,15139.57,medium,194.83,0.23227022531646677,1
1107,22,12.5,US,44852.92,low,59.23,0.21732201629664982,0
1108,46,0.6,GB,36371.34,medium,18.03,0.1515565626648524,0
1109,21,7.1,DZ,47911.43,low,20.75,0.219573604777,0
1110,27,22.1,FR,13257.04,high,73.31,0.2973370535829171,1
1111,73,11.6,FR,64605.31,low,79.78,0.30761077079019544,0
1112,34,5.3,IT,27318.37,medium,21.7,0.15104834008146284,0
1113,27,1.9,US,40149.72,low,25.42,0.2231005931730485,0
1114,34,1.5,IT,51667.31,low,283.01,0.34771110828815877,0
1115,77,8.6,ES,20930.07,medium,6.45,0.15321092509404757,0
1116,37,10.6,DZ,42385.9,low,31.12,0.13505536005674484,0
1117,41,3.7,TN,18427.96,medium,3.87,0.2794402963968871,0
1118,22,1.4,US,50954.42,low,103.25,0.2618959206980479,0
1119,51,0.6,FR,18597.29,medium,5.81,0.11630239182678889,0
1120,23,0.5,TN,30577.6,medium,67.25,0.06005394030424885,0
1121,70,6.3,FR,34591.81,medium,3.49,0.2211556102296347,0
1122,19,2.7,FR,41764.5,low,67.04,0.15814029021350737,0
1123,30,11.8,DE,59527.14,low,111.1,0.03159237453715863,0
1124,79,6.7,IT,23220.47,medium,30.53,0.13127974761515354,0
1125,60,1.1,CA,47081.02,low,44.3,0.2602609815034575,0
1126,60,4.8,FR,59553.88,low,30.8,0.18485892890890054,0
1127,65,2.9,TN,32486.0,medium,21.44,0.3566104045018661,0
1128,28,4.3,FR,21748.01,medium,97.55,0.0,0
1129,68,6.7,ES,8000.0,high,19.05,0.33379923714871484,0
1130,64,8.2,MA,58249.14,low,77.01,0.16560966202338115,0
1131,74,9.3,ES,26333.34,medium,13.86,0.151157866404362,0
1132,40,1.5,ES,14979.62,high,17.25,0.044880616335174706,0
1133,72,0.2,MA,9625.05,high,24.61,0.24650818491427595,1
1134,33,6.7,IT,14951.79,high,53.37,0.01732380060064259,0
1135,48,0.6,US,43795.58,low,36.35,0.2817903644597918,0
1136,28,1.9,FR,45868.03,low,82.02,0.04866359349582389,0
1137,71,0.0,CA,39781.83,medium,14.41,0.06442940397630895,0
1138,33,5.7,FR,31985.07,medium,0.64,0.08087853833173182,0
1139,25,0.9,DE,11317.19,high,89.92,0.12840500326065027,0
1140,21,5.3,CA,19050.89,medium,103.44,0.2942075941099501,0
1141,57,24.0,US,13400.71,high,3.68,0.35039565336216544,0
1142,21,0.4,MA,38592.32,medium,56.64,0.1387406451059973,0
1143,73,0.4,CA,14050.31,high,28.51,0.19534368986939343,0
1144,42,2.1,FR,19286.31,medium,94.76,0.24899173090725113,0
1145,20,10.1,CA,27247.69,medium,124.49,0.16706876362660947,0
1146,49,1.2,FR,8000.0,high,114.23,0.24507576272929965,0
1147,20,2.2,DZ,30701.57,medium,90.09,0.19959205284959688,0
1148,44,0.4,TN,28392.71,medium,18.8,0.17465401212434686,0
1149,46,7.2,MA,47763.14,low,100.24,0.05801843050979025,0
1150,49,2.6,CA,17702.02,medium,45.75,0.214904319792467,0
1151,67,7.1,FR,10512.07,high,3.25,0.29583757046480574,0
1152,78,11.7,FR,24389.11,medium,36.63,0.12217221522597173,0
1153,75,1.3,CA,13528.63,high,171.0,0.003172936581067043,0
1154,68,8.2,DZ,30587.32,medium,131.28,0.16804493577046964,0
1155,36,0.3,IT,8000.0,high,6.47,0.35097706448075194,0
1156,38,11.5,DE,20919.82,medium,81.78,0.32119499354877507,0
1157,22,5.3,GB,16074.42,medium,98.33,0.14195377942174142,0
1158,35,10.4,ES,38516.36,medium,19.0,0.24555150049898566,0
1159,45,0.0,MA,17841.53,medium,38.28,0.2613545913150567,0
1160,59,0.9,GB,8000.0,high,74.48,0.3490338121489666,0
1161,78,2.5,US,26972.7,medium,34.69,0.04494177037994945,0
1162,39,2.4,US,34798.29,medium,7.18,0.09311717693703554,0
1163,38,1.3,FR,25931.92,medium,73.43,0.0,0
1164,23,2.4,US,20830.16,medium,145.58,0.13215908016551278,0
1165,18,0.7,IT,19926.57,medium,63.42,0.3066305567468835,0
1166,22,2.7,DE,31694.22,medium,89.18,0.14402808400443193,0
1167,58,8.1,TN,16658.27,medium,26.62,0.0691811070179694,0
1168,29,3.3,US,25072.76,medium,12.14,0.22266364174820985,0
1169,43,0.1,FR,41256.7,low,61.76,0.22523688367873546,0
1170,63,2.7,DE,10480.15,high,23.83,0.09829505470486657,0
1171,51,0.1,IT,29344.99,medium,118.0,0.14939540928152,0
1172,66,16.9,DZ,8000.0,high,7.85,0.21505765206456262,0
1173,31,0.7,GB,33418.95,medium,34.09,0.2745986496691789,0
1174,43,6.1,DE,15317.86,medium,30.32,0.1351127546510948,0
1175,62,18.0,DE,45293.88,low,166.89,0.12070236532893255,0
1176,44,8.7,GB,8000.0,high,9.97,0.39125546894319413,0
1177,26,6.0,IT,36631.19,medium,0.59,0.1725973769255222,0
1178,43,9.1,DZ,48316.97,low,16.32,0.22494343042140544,0
1179,74,20.0,US,14539.66,high,102.98,0.264836495639563,0
1180,64,4.9,FR,17071.73,medium,14.09,0.021311396485207912,0
1181,74,4.1,MA,15837.07,medium,16.54,0.19814730383014945,0
1182,39,4.9,DZ,22712.06,medium,8.35,0.03542837153263367,0
1183,64,3.8,GB,37761.33,medium,75.41,0.1869222551232598,0
1184,73,5.0,TN,21487.43,medium,4.3,0.3373123901836489,0
1185,47,3.0,GB,13185.63,high,24.14,0.1001531673278056,0
1186,60,1.2,DZ,8000.0,high,19.92,0.03335808102521767,0
1187,65,0.6,GB,54029.21,low,48.6,0.3887685776866593,0
1188,78,0.4,GB,55207.43,low,78.65,0.08529428245978282,0
1189,34,1.5,MA,38403.56,medium,45.67,0.050142100277300955,0
1190,43,0.2,MA,17844.24,medium,160.44,0.361903156939018,0
1191,53,4.2,US,41215.53,low,181.5,0.08135300782028454,0
1192,18,1.7,CA,44230.6,low,26.91,0.36449142097286247,0
1193,25,8.7,CA,26186.28,medium,90.22,0.22740908281706546,0
1194,66,0.4,FR,30620.53,medium,80.55,0.3283957076673437,1
1195,52,1.3,GB,48476.52,low,134.08,0.2186066336095251,0
1196,78,6.6,GB,8000.0,high,35.65,0.30797023647287575,0
1197,69,4.6,DE,44976.34,low,45.36,0.10815511774192328,0
1198,32,0.3,CA,25362.69,medium,32.25,0.13863972359766663,0
1199,64,10.5,US,13311.33,high,113.98,0.0,0
1200,73,10.5,TN,14545.4,high,15.66,0.29717814777578516,0
1201,39,2.0,FR,17029.17,medium,16.44,0.24195693433153503,0
1202,31,2.1,FR,11848.94,high,27.97,0.0992675374670578,0
1203,43,22.6,FR,56570.83,low,15.71,0.02510979516820816,0
1204,45,4.9,TN,37368.04,medium,49.4,0.22818131486251436,0
1205,40,3.8,TN,45967.24,low,8.67,0.36759545347721906,0
1206,31,9.1,DZ,38435.52,medium,23.16,0.18620390774176768,0
1207,41,1.7,US,30918.41,medium,146.82,0.13415539614782834,0
1208,19,2.8,FR,31121.33,medium,31.58,0.1062925719852032,0
1209,62,1.6,DE,24037.31,medium,82.76,0.32493487077663225,0
1210,43,7.8,MA,25263.26,medium,7.23,0.12207521755897253,0
1211,31,4.3,TN,8878.45,high,17.07,0.1628820899982318,0
1212,76,5.4,ES,46227.39,low,98.81,0.30417349079187794,0
1213,73,1.5,CA,8000.0,high,86.38,0.2637481604836317,0
1214,68,1.2,GB,14120.84,high,29.28,0.16670906700133215,0
1215,24,3.4,US,60180.51,low,185.27,0.1301023058750655,0
1216,20,6.7,DZ,32042.59,medium,144.91,0.34655782897453813,0
1217,64,3.7,CA,32665.66,medium,196.69,0.08836303248940183,0
1218,40,0.2,GB,39560.08,medium,33.51,0.1789714814872616,0
1219,63,10.1,ES,8000.0,high,13.2,0.04941235126576987,0
1220,60,0.3,ES,9093.1,high,59.12,0.31888671779370353,1
1221,64,15.6,MA,23326.58,medium,69.27,0.1525114124116994,0
1222,77,0.1,DZ,16449.59,medium,8.04,0.13003742012843444,0
1223,62,5.9,IT,28875.66,medium,92.64,0.26616624653847276,0
1224,35,0.4,ES,37283.24,medium,1.09,0.05744846286978597,0
1225,75,12.1,TN,50837.45,low,39.55,0.2635381381218841,0
1226,55,3.1,DZ,42166.33,low,24.12,0.16394572079324937,0
1227,52,0.7,CA,15085.85,medium,80.89,0.07947007852198057,0
1228,68,2.1,FR,24375.54,medium,22.5,0.10097370297381814,0
1229,32,0.9,FR,20295.82,medium,105.2,0.13157999004382626,0
1230,42,0.9,GB,14751.59,high,54.23,0.15559563245362618,0
1231,72,14.8,GB,11337.37,high,94.76,0.08014739261587865,0
1232,54,2.9,IT,54964.69,low,272.48,0.22945159895680461,0
1233,45,7.8,FR,30159.63,medium,68.21,0.07752780160443316,0
1234,27,5.1,GB,26636.55,medium,251.78,0.0,0
1235,56,5.6,ES,37263.86,medium,1.76,0.39196196287975227,0
1236,74,0.7,GB,38006.19,medium,24.76,0.2197927549098967,0
1237,34,1.3,FR,46782.38,low,6.85,0.40094915916455753,0
1238,56,7.7,IT,18845.08,medium,18.25,0.09563406499729499,0
1239,39,17.7,US,36040.83,medium,109.54,0.24797947142879984,0
1240,43,1.5,FR,16332.39,medium,1.97,0.289460869886326,0
1241,79,1.6,DE,27147.63,medium,44.06,0.1810653741826744,0
1242,61,3.2,DZ,30851.14,medium,50.24,0.055555002442131934,0
1243,42,20.6,FR,32317.26,medium,49.42,0.17355188657777054,0
