transaction_id,customer_id,bin,card_type,issuer_country,issuer_risk,amount,transaction_country,country_risk,device_risk,new_device,geo_anomaly,hour,velocity_24h,is_fraud
4853,861,4539,Visa,FR,0.1,0.02,MA,0.4,0.22,0,0,17,0,0
4854,1585,6011,Discover,US,0.4,191.98,FR,0.1,0.36,0,0,0,2,0
4855,1200,5100,Mastercard,FR,0.15,15.1,IT,0.2,0.06,0,0,4,3,0
4856,466,5200,Mastercard,DE,0.2,12.07,FR,0.1,0.71,0,0,0,1,0
4857,839,4929,Visa,FR,0.1,45.03,US,0.3,0.12,0,0,3,2,0
4858,1601,6011,Discover,US,0.4,5.81,FR,0.1,0.35,0,0,10,2,0
4859,988,6011,Discover,US,0.4,123.68,FR,0.1,0.39,0,0,12,5,0
4860,1313,3792,Amex,US,0.3,218.4,CA,0.1,0.48,0,0,9,3,0
4861,1074,5100,Mastercard,FR,0.15,16.79,CA,0.1,0.15,0,0,11,2,0
4862,4,5100,Mastercard,FR,0.15,19.82,CA,0.1,0.14,0,0,20,2,0
4863,1655,3792,Amex,US,0.3,93.4,FR,0.1,0.41,0,0,23,2,0
4864,852,6011,Discover,US,0.4,27.43,FR,0.1,0.33,0,0,19,2,0
4865,1909,6011,Discover,US,0.4,48.53,DE,0.1,0.34,0,0,17,2,0
4866,1524,3792,Amex,US,0.3,106.87,FR,0.1,0.46,0,0,22,0,0
4867,1700,4929,Visa,FR,0.1,234.72,US,0.3,0.26,1,0,8,1,0
4868,1247,4539,Visa,FR,0.1,14.16,MA,0.4,0.28,0,1,9,1,0
4869,1894,4929,Visa,FR,0.1,14.35,FR,0.1,0.45,0,0,10,1,0
4870,1692,4539,Visa,FR,0.1,0.52,FR,0.1,0.28,0,0,2,2,0
4871,1923,5100,Mastercard,FR,0.15,3.4,IT,0.2,0.1,0,0,11,1,0
4872,1286,5200,Mastercard,DE,0.2,29.82,CA,0.1,0.12,0,0,14,3,0
4873,1709,3792,Amex,US,0.3,50.35,MA,0.4,0.21,0,0,23,1,0
4874,535,4929,Visa,FR,0.1,17.66,TN,0.35,0.3,0,0,0,1,0
4875,903,5100,Mastercard,FR,0.15,50.05,ES,0.15,0.39,0,0,8,1,0
4876,1400,4929,Visa,FR,0.1,52.37,ES,0.15,0.61,0,0,2,2,0
4877,1085,6011,Discover,US,0.4,2.65,FR,0.1,0.21,0,0,6,2,0
4878,1380,4539,Visa,FR,0.1,136.0,US,0.3,0.04,0,0,23,3,0
4879,1857,3792,Amex,US,0.3,61.8,TN,0.35,0.01,0,0,3,5,0
4880,646,6011,Discover,US,0.4,232.37,IT,0.2,0.22,0,0,1,1,0
4881,24,4539,Visa,FR,0.1,318.81,MA,0.4,0.25,0,0,0,1,0
4882,1317,6011,Discover,US,0.4,18.5,TN,0.35,0.34,0,0,20,4,0
4883,557,4539,Visa,FR,0.1,43.89,FR,0.1,0.62,0,0,7,3,0
4884,691,4539,Visa,FR,0.1,72.24,TN,0.35,0.34,0,0,13,1,0
4885,356,6011,Discover,US,0.4,178.24,TN,0.35,0.26,1,0,11,1,0
4886,870,5100,Mastercard,FR,0.15,31.73,ES,0.15,0.4,0,0,0,3,0
4887,941,3792,Amex,US,0.3,41.71,DE,0.1,0.01,0,0,21,2,0
4888,575,5200,Mastercard,DE,0.2,2.69,DZ,0.4,0.29,0,0,13,1,0
4889,29,4929,Visa,FR,0.1,118.24,MA,0.4,0.01,0,0,7,1,0
4890,357,4539,Visa,FR,0.1,5.14,CA,0.1,0.46,0,0,7,2,0
4891,365,3792,Amex,US,0.3,29.77,DE,0.1,0.05,0,0,4,2,0
4892,608,4929,Visa,FR,0.1,20.36,US,0.3,0.4,0,0,22,3,0
4893,409,3792,Amex,US,0.3,2.8,FR,0.1,0.37,0,0,22,3,0
4894,1290,6011,Discover,US,0.4,5.89,ES,0.15,0.47,0,0,11,1,0
4895,1315,4929,Visa,FR,0.1,45.79,CA,0.1,0.11,0,0,4,2,0
4896,567,3792,Amex,US,0.3,20.51,FR,0.1,0.24,0,0,8,2,0
4897,1177,5200,Mastercard,DE,0.2,0.06,DZ,0.4,0.4,0,0,15,1,0
4898,219,3792,Amex,US,0.3,13.71,IT,0.2,0.3,0,0,3,1,0
4899,173,3792,Amex,US,0.3,12.3,DZ,0.4,0.32,0,0,5,1,0
4900,608,4539,Visa,FR,0.1,12.99,MA,0.4,0.36,1,0,3,2,0
4901,1659,4539,Visa,FR,0.1,63.81,IT,0.2,0.2,0,0,0,3,0
4902,1036,4539,Visa,FR,0.1,5.79,DZ,0.4,0.11,0,0,12,5,0
4903,1540,6011,Discover,US,0.4,52.96,IT,0.2,0.13,0,0,12,2,0
4904,1386,3792,Amex,US,0.3,66.41,DE,0.1,0.24,0,0,16,2,0
4905,858,5200,Mastercard,DE,0.2,6.35,GB,0.2,0.14,0,0,12,1,0
4906,1603,4929,Visa,FR,0.1,66.77,FR,0.1,0.21,0,0,10,2,0
4907,657,4539,Visa,FR,0.1,43.4,IT,0.2,0.25,0,0,17,2,0
4908,969,5100,Mastercard,FR,0.15,9.41,MA,0.4,0.48,1,0,14,2,0
4909,1501,3792,Amex,US,0.3,146.13,ES,0.15,0.09,0,0,12,1,0
4910,1601,5200,Mastercard,DE,0.2,13.81,FR,0.1,0.14,0,0,22,1,0
4911,1106,5200,Mastercard,DE,0.2,5.52,FR,0.1,0.24,0,0,11,3,0
4912,1641,4539,Visa,FR,0.1,64.68,TN,0.35,0.1,0,0,3,2,0
4913,1717,6011,Discover,US,0.4,8.49,FR,0.1,0.0,0,0,23,4,0
4914,1364,4539,Visa,FR,0.1,10.44,US,0.3,0.16,0,0,0,2,0
4915,441,6011,Discover,US,0.4,58.62,FR,0.1,0.21,0,0,0,1,0
4916,617,5100,Mastercard,FR,0.15,4.09,ES,0.15,0.28,0,0,11,1,0
4917,226,5100,Mastercard,FR,0.15,6.78,ES,0.15,0.1,0,0,20,1,0
4918,371,4539,Visa,FR,0.1,188.27,FR,0.1,0.5,1,0,0,0,0
4919,28,4929,Visa,FR,0.1,40.78,CA,0.1,0.37,0,0,13,1,0
4920,1008,4539,Visa,FR,0.1,151.28,ES,0.15,0.08,0,0,0,2,0
4921,995,4539,Visa,FR,0.1,144.15,CA,0.1,0.16,0,0,8,1,0
4922,16,5200,Mastercard,DE,0.2,33.56,DZ,0.4,0.15,0,0,15,1,0
4923,1301,4539,Visa,FR,0.1,2.73,IT,0.2,0.09,0,0,11,4,0
4924,333,4539,Visa,FR,0.1,126.8,GB,0.2,0.42,0,0,21,2,0
4925,483,4539,Visa,FR,0.1,5.87,GB,0.2,0.09,0,0,15,6,0
4926,1834,4929,Visa,FR,0.1,56.16,FR,0.1,0.27,0,0,8,0,0
4927,566,5200,Mastercard,DE,0.2,4.52,ES,0.15,0.17,0,0,2,1,0
4928,1312,3792,Amex,US,0.3,0.34,FR,0.1,0.22,0,0,20,2,0
4929,114,3792,Amex,US,0.3,10.0,DE,0.1,0.4,0,0,10,2,0
4930,38,3792,Amex,US,0.3,46.23,TN,0.35,0.3,0,0,5,1,0
4931,454,3792,Amex,US,0.3,91.46,FR,0.1,0.3,0,0,23,2,0
4932,1906,5200,Mastercard,DE,0.2,43.02,TN,0.35,0.3,0,0,22,3,0
4933,742,4539,Visa,FR,0.1,6.02,DZ,0.4,0.32,0,0,21,5,0
4934,166,3792,Amex,US,0.3,46.05,IT,0.2,0.09,1,0,23,2,0
4935,694,4539,Visa,FR,0.1,158.43,DZ,0.4,0.15,0,0,19,5,0
4936,1980,3792,Amex,US,0.3,12.72,ES,0.15,0.31,0,0,6,1,0
4937,205,4929,Visa,FR,0.1,3.3,FR,0.1,0.14,0,0,0,2,0
4938,878,4539,Visa,FR,0.1,122.48,FR,0.1,0.2,0,0,18,2,0
4939,245,5200,Mastercard,DE,0.2,50.1,GB,0.2,0.29,0,0,5,3,0
4940,1895,6011,Discover,US,0.4,2.85,CA,0.1,0.42,0,1,2,0,0
4941,1357,4929,Visa,FR,0.1,26.07,FR,0.1,0.38,0,0,22,1,0
4942,943,6011,Discover,US,0.4,5.37,DE,0.1,0.49,0,0,12,1,0
4943,1420,4929,Visa,FR,0.1,45.63,DZ,0.4,0.27,0,0,9,1,0
4944,821,5200,Mastercard,DE,0.2,2.9,FR,0.1,0.27,0,0,23,3,0
4945,507,4929,Visa,FR,0.1,686.52,TN,0.35,0.15,0,0,23,0,0
4946,1953,4539,Visa,FR,0.1,17.55,TN,0.35,0.33,0,0,16,4,0
4947,924,5100,Mastercard,FR,0.15,67.61,DZ,0.4,0.44,0,0,19,1,0
4948,1145,5100,Mastercard,FR,0.15,6.8,ES,0.15,0.17,0,0,4,1,0
4949,1283,3792,Amex,US,0.3,10.04,ES,0.15,0.32,0,0,8,0,0
4950,1746,3792,Amex,US,0.3,76.67,TN,0.35,0.42,0,0,1,3,0
4951,410,4539,Visa,FR,0.1,201.43,MA,0.4,0.12,0,0,1,2,0
4952,310,5200,Mastercard,DE,0.2,30.69,MA,0.4,0.33,0,0,21,0,0
4953,1832,4539,Visa,FR,0.1,98.85,DZ,0.4,0.34,0,0,16,3,0
4954,1730,3792,Amex,US,0.3,88.7,FR,0.1,0.0,0,0,17,2,0
4955,68,4929,Visa,FR,0.1,18.13,ES,0.15,0.17,0,0,1,3,0
4956,114,6011,Discover,US,0.4,35.88,DE,0.1,0.08,0,0,8,2,0
4957,220,4539,Visa,FR,0.1,141.46,FR,0.1,0.17,1,0,7,0,0
4958,220,4539,Visa,FR,0.1,14.5,TN,0.35,0.19,0,0,9,3,0
4959,1497,5200,Mastercard,DE,0.2,147.27,FR,0.1,0.24,0,0,23,2,0
4960,730,3792,Amex,US,0.3,432.1,FR,0.1,0.39,0,0,5,1,0
4961,749,4539,Visa,FR,0.1,3.22,US,0.3,0.43,0,0,7,3,0
4962,943,4929,Visa,FR,0.1,247.19,FR,0.1,0.28,1,0,21,1,0
4963,386,6011,Discover,US,0.4,6.34,CA,0.1,0.44,0,1,2,2,0
4964,1322,4929,Visa,FR,0.1,121.77,MA,0.4,0.37,0,0,9,4,0
4965,930,5100,Mastercard,FR,0.15,1.76,FR,0.1,0.24,0,0,4,3,0
4966,1630,3792,Amex,US,0.3,97.72,CA,0.1,0.47,0,0,1,2,0
4967,1277,4929,Visa,FR,0.1,1.47,DZ,0.4,0.26,0,0,22,1,0
4968,405,5200,Mastercard,DE,0.2,29.41,CA,0.1,0.29,0,0,12,4,0
4969,492,6011,Discover,US,0.4,42.95,DE,0.1,0.1,0,0,14,0,0
4970,357,3792,Amex,US,0.3,2.93,DE,0.1,0.3,0,0,0,3,0
4971,1452,4929,Visa,FR,0.1,7.97,DE,0.1,0.31,0,0,12,2,0
4972,215,4539,Visa,FR,0.1,13.17,TN,0.35,0.38,0,0,20,1,0
4973,1404,3792,Amex,US,0.3,4.54,FR,0.1,0.22,0,0,12,0,0
4974,1794,4929,Visa,FR,0.1,136.21,ES,0.15,0.14,0,0,19,1,0
4975,1883,4539,Visa,FR,0.1,96.32,IT,0.2,0.31,0,0,6,0,0
4976,752,5100,Mastercard,FR,0.15,1099.05,DE,0.1,0.36,0,0,23,3,0
4977,827,6011,Discover,US,0.4,11.58,US,0.3,0.2,0,0,12,1,0
4978,1238,3792,Amex,US,0.3,47.97,FR,0.1,0.12,0,0,6,3,0
4979,1122,3792,Amex,US,0.3,131.05,DZ,0.4,0.19,0,0,3,3,0
4980,528,4929,Visa,FR,0.1,7.45,CA,0.1,0.49,0,0,13,2,0
4981,916,5100,Mastercard,FR,0.15,77.81,GB,0.2,0.1,1,0,1,2,0
4982,666,5200,Mastercard,DE,0.2,1.3,US,0.3,0.1,0,1,14,4,0
4983,1552,4929,Visa,FR,0.1,33.05,GB,0.2,0.53,0,0,4,1,0
4984,710,4929,Visa,FR,0.1,81.36,CA,0.1,0.23,0,0,2,3,0
4985,1644,5200,Mastercard,DE,0.2,23.43,FR,0.1,0.07,0,0,15,3,0
4986,535,5200,Mastercard,DE,0.2,7.54,DE,0.1,0.04,0,0,16,1,0
4987,554,5200,Mastercard,DE,0.2,133.15,FR,0.1,0.34,0,0,5,1,0
4988,1573,6011,Discover,US,0.4,18.48,US,0.3,0.3,0,0,2,0,0
4989,328,5200,Mastercard,DE,0.2,27.43,FR,0.1,0.34,0,0,5,6,0
4990,902,5200,Mastercard,DE,0.2,10.56,US,0.3,0.12,0,0,19,2,0
4991,1189,4539,Visa,FR,0.1,136.67,IT,0.2,0.07,0,0,21,2,0
4992,1140,4539,Visa,FR,0.1,49.97,GB,0.2,0.33,0,0,20,2,0
4993,150,5200,Mastercard,DE,0.2,109.8,DZ,0.4,0.09,0,0,0,1,0
4994,1542,6011,Discover,US,0.4,44.78,IT,0.2,0.23,0,0,15,0,0
4995,1056,6011,Discover,US,0.4,158.7,TN,0.35,0.12,0,0,22,3,0
4996,657,5100,Mastercard,FR,0.15,7.48,CA,0.1,0.5,0,0,17,3,0
4997,806,6011,Discover,US,0.4,4.17,DE,0.1,0.39,0,0,16,0,0
4998,1937,5100,Mastercard,FR,0.15,2.29,FR,0.1,0.65,0,0,4,3,0
4999,293,5200,Mastercard,DE,0.2,7.91,CA,0.1,0.35,0,0,21,0,0
5000,919,6011,Discover,US,0.4,139.32,MA,0.4,0.3,0,0,12,3,0
5001,689,4539,Visa,FR,0.1,1.89,US,0.3,0.35,0,0,1,2,0
5002,957,5100,Mastercard,FR,0.15,16.77,FR,0.1,0.01,0,0,8,6,0
5003,1201,4539,Visa,FR,0.1,24.53,MA,0.4,0.0,0,0,21,0,0
5004,1085,4929,Visa,FR,0.1,0.52,IT,0.2,0.36,0,0,9,3,0
5005,1613,4539,Visa,FR,0.1,17.96,MA,0.4,0.16,0,0,17,2,0
5006,416,5200,Mastercard,DE,0.2,1.01,TN,0.35,0.25,0,0,17,2,0
5007,1407,6011,Discover,US,0.4,37.55,TN,0.35,0.01,0,0,18,0,0
5008,598,6011,Discover,US,0.4,11.74,DE,0.1,0.17,0,0,12,0,0
5009,1727,3792,Amex,US,0.3,110.19,DZ,0.4,0.2,0,0,5,3,0
5010,7,5200,Mastercard,DE,0.2,3.27,FR,0.1,0.39,0,0,23,0,0
5011,918,4929,Visa,FR,0.1,28.1,FR,0.1,0.27,0,0,0,0,0
5012,85,6011,Discover,US,0.4,183.64,TN,0.35,0.04,0,0,17,1,0
5013,774,4539,Visa,FR,0.1,33.97,TN,0.35,0.17,0,1,18,4,0
5014,957,5100,Mastercard,FR,0.15,13.03,CA,0.1,0.42,0,0,15,1,0
5015,1422,5200,Mastercard,DE,0.2,100.87,ES,0.15,0.18,0,0,18,3,0
5016,1936,6011,Discover,US,0.4,4.67,GB,0.2,0.39,0,0,20,1,0
5017,1795,5100,Mastercard,FR,0.15,11.52,FR,0.1,0.17,0,0,6,10,0
5018,1417,4539,Visa,FR,0.1,75.61,US,0.3,0.3,0,0,5,1,0
5019,1071,6011,Discover,US,0.4,240.38,FR,0.1,0.26,0,0,11,1,0
5020,1365,4929,Visa,FR,0.1,5.7,FR,0.1,0.23,0,0,13,0,0
5021,1522,5200,Mastercard,DE,0.2,15.54,US,0.3,0.05,0,0,6,4,0
5022,606,5100,Mastercard,FR,0.15,15.28,DZ,0.4,0.01,0,0,16,2,0
5023,1502,6011,Discover,US,0.4,162.64,DZ,0.4,0.29,0,0,22,2,0
5024,426,5200,Mastercard,DE,0.2,19.35,CA,0.1,0.26,0,0,12,0,0
5025,426,6011,Discover,US,0.4,21.79,US,0.3,0.17,0,1,19,4,0
5026,736,5200,Mastercard,DE,0.2,148.38,FR,0.1,0.12,1,0,4,2,0
5027,791,5100,Mastercard,FR,0.15,13.31,TN,0.35,0.45,0,0,5,2,0
5028,515,4929,Visa,FR,0.1,39.17,GB,0.2,0.4,0,0,12,2,0
5029,1153,5200,Mastercard,DE,0.2,336.76,GB,0.2,0.36,0,0,9,3,0
5030,1859,4929,Visa,FR,0.1,100.18,DE,0.1,0.49,0,0,2,2,0
5031,1273,4929,Visa,FR,0.1,0.52,TN,0.35,0.09,0,0,20,2,0
5032,741,4539,Visa,FR,0.1,23.82,US,0.3,0.29,0,0,2,4,0
5033,1863,6011,Discover,US,0.4,3.91,ES,0.15,0.04,0,0,7,3,0
5034,131,5100,Mastercard,FR,0.15,13.04,TN,0.35,0.19,0,0,6,0,0
5035,1764,4539,Visa,FR,0.1,41.61,DE,0.1,0.2,1,0,17,0,0
5036,1713,3792,Amex,US,0.3,704.18,ES,0.15,0.15,0,1,13,3,0
5037,323,6011,Discover,US,0.4,88.74,DZ,0.4,0.24,0,0,6,3,0
5038,823,4539,Visa,FR,0.1,27.65,FR,0.1,0.57,0,0,10,3,0
5039,1924,5200,Mastercard,DE,0.2,1.19,DE,0.1,0.29,0,0,23,1,0
5040,543,5200,Mastercard,DE,0.2,1.94,MA,0.4,0.4,0,0,20,4,0
5041,66,5200,Mastercard,DE,0.2,47.39,US,0.3,0.27,0,0,19,1,0
5042,718,3792,Amex,US,0.3,25.13,GB,0.2,0.0,0,0,9,1,0
5043,1125,4929,Visa,FR,0.1,71.57,TN,0.35,0.16,0,0,9,0,0
5044,1856,5200,Mastercard,DE,0.2,1.48,US,0.3,0.17,0,0,16,1,0
5045,31,6011,Discover,US,0.4,35.24,GB,0.2,0.24,0,0,15,2,0
5046,885,6011,Discover,US,0.4,103.7,GB,0.2,0.34,0,0,9,1,0
5047,191,4539,Visa,FR,0.1,0.13,DZ,0.4,0.38,0,0,5,0,0
5048,1602,4929,Visa,FR,0.1,19.72,GB,0.2,0.3,0,0,0,4,0
5049,415,4539,Visa,FR,0.1,130.74,FR,0.1,0.41,1,0,4,6,0
5050,1839,4539,Visa,FR,0.1,41.8,FR,0.1,0.15,0,0,11,1,0
5051,747,5200,Mastercard,DE,0.2,12.77,FR,0.1,0.33,0,0,7,0,0
5052,1814,4539,Visa,FR,0.1,133.27,FR,0.1,0.33,0,0,5,2,0
5053,1738,3792,Amex,US,0.3,15.36,MA,0.4,0.39,0,0,22,0,0
5054,1524,6011,Discover,US,0.4,43.75,IT,0.2,0.14,0,0,15,3,0
5055,1886,6011,Discover,US,0.4,85.6,FR,0.1,0.53,0,0,9,1,0
5056,1761,6011,Discover,US,0.4,19.56,FR,0.1,0.13,0,0,2,4,0
5057,1619,4929,Visa,FR,0.1,0.56,US,0.3,0.18,0,0,5,3,0
5058,1070,5200,Mastercard,DE,0.2,4.04,CA,0.1,0.36,0,0,1,0,0
5059,1113,5200,Mastercard,DE,0.2,5.2,GB,0.2,0.01,0,0,3,4,0
5060,1722,4539,Visa,FR,0.1,0.83,FR,0.1,0.11,0,0,6,2,0
5061,375,4539,Visa,FR,0.1,9.2,FR,0.1,0.26,0,0,20,1,0
5062,1725,5100,Mastercard,FR,0.15,90.02,DE,0.1,0.0,0,0,11,6,0
5063,1270,5100,Mastercard,FR,0.15,90.48,MA,0.4,0.13,0,0,9,2,0
5064,558,5200,Mastercard,DE,0.2,33.8,DZ,0.4,0.26,0,0,12,4,0
5065,1281,5200,Mastercard,DE,0.2,12.54,FR,0.1,0.13,0,0,20,2,0
5066,1376,4539,Visa,FR,0.1,6.06,DZ,0.4,0.52,0,0,18,3,0
5067,1945,3792,Amex,US,0.3,201.49,FR,0.1,0.36,0,0,7,2,0
5068,1597,3792,Amex,US,0.3,2.02,FR,0.1,0.32,0,1,16,1,0
5069,1129,6011,Discover,US,0.4,40.27,DZ,0.4,0.27,0,0,7,3,0
5070,1361,4539,Visa,FR,0.1,55.63,MA,0.4,0.37,0,0,17,3,0
5071,1550,5100,Mastercard,FR,0.15,180.83,FR,0.1,0.26,0,0,19,2,0
5072,1325,5100,Mastercard,FR,0.15,41.39,DZ,0.4,0.1,0,0,7,3,0
5073,1101,3792,Amex,US,0.3,1.73,ES,0.15,0.3,0,0,15,2,0
5074,1535,5200,Mastercard,DE,0.2,25.95,DE,0.1,0.14,0,0,15,4,0
5075,1254,4539,Visa,FR,0.1,1.96,FR,0.1,0.31,0,0,23,2,0
5076,1703,6011,Discover,US,0.4,80.83,FR,0.1,0.29,0,0,9,3,0
5077,578,6011,Discover,US,0.4,57.21,FR,0.1,0.16,0,0,12,1,0
5078,32,5200,Mastercard,DE,0.2,6.01,TN,0.35,0.56,0,0,20,1,0
5079,1632,5100,Mastercard,FR,0.15,39.71,MA,0.4,0.44,0,0,21,2,0
5080,58,3792,Amex,US,0.3,25.79,CA,0.1,0.24,0,0,4,1,0
5081,1128,5200,Mastercard,DE,0.2,308.22,CA,0.1,0.33,0,0,11,6,0
5082,312,5100,Mastercard,FR,0.15,55.08,CA,0.1,0.3,0,0,14,0,0
5083,1670,5100,Mastercard,FR,0.15,0.36,MA,0.4,0.17,0,0,5,3,0
5084,1753,6011,Discover,US,0.4,3.64,DE,0.1,0.34,0,0,8,3,0
5085,1091,5100,Mastercard,FR,0.15,175.98,DE,0.1,0.22,0,0,2,3,0
5086,690,5200,Mastercard,DE,0.2,105.75,MA,0.4,0.04,0,0,23,4,0
5087,1398,4929,Visa,FR,0.1,409.16,GB,0.2,0.17,0,0,22,2,0
5088,1783,3792,Amex,US,0.3,35.76,FR,0.1,0.17,0,0,20,1,0
5089,1830,5100,Mastercard,FR,0.15,276.25,MA,0.4,0.0,1,0,16,3,0
5090,235,5200,Mastercard,DE,0.2,91.66,FR,0.1,0.45,0,0,9,1,0
5091,643,6011,Discover,US,0.4,96.54,DE,0.1,0.17,0,0,1,4,0
5092,1136,4539,Visa,FR,0.1,125.56,DZ,0.4,0.19,0,0,6,2,0
5093,1413,6011,Discover,US,0.4,5.81,IT,0.2,0.59,0,1,3,1,0
5094,1432,3792,Amex,US,0.3,12.49,FR,0.1,0.1,0,0,9,2,0
5095,1078,4539,Visa,FR,0.1,214.55,DZ,0.4,0.24,0,0,6,4,0
5096,802,4539,Visa,FR,0.1,14.21,FR,0.1,0.01,0,0,11,3,0
5097,239,6011,Discover,US,0.4,53.27,TN,0.35,0.15,0,0,14,4,0
5098,1776,5200,Mastercard,DE,0.2,75.31,ES,0.15,0.17,0,0,23,2,0
5099,1319,6011,Discover,US,0.4,64.25,DZ,0.4,0.42,0,0,15,2,0
5100,112,4929,Visa,FR,0.1,77.62,DE,0.1,0.12,0,0,2,4,0
5101,1112,5200,Mastercard,DE,0.2,56.55,US,0.3,0.38,0,0,0,4,0
5102,1764,5200,Mastercard,DE,0.2,51.69,CA,0.1,0.66,0,0,14,4,0
5103,476,3792,Amex,US,0.3,41.69,US,0.3,0.51,0,0,14,1,0
5104,304,5200,Mastercard,DE,0.2,0.93,DZ,0.4,0.0,0,0,10,4,0
5105,1329,3792,Amex,US,0.3,363.44,DZ,0.4,0.32,0,0,1,1,0
5106,290,5100,Mastercard,FR,0.15,15.98,CA,0.1,0.49,0,0,3,4,0
5107,208,3792,Amex,US,0.3,121.43,US,0.3,0.13,0,0,16,2,0
5108,868,5200,Mastercard,DE,0.2,21.67,MA,0.4,0.24,0,0,11,0,0
5109,1927,5100,Mastercard,FR,0.15,12.01,FR,0.1,0.2,1,0,15,4,0
5110,1810,5100,Mastercard,FR,0.15,18.44,GB,0.2,0.39,0,0,0,0,0
5111,582,4929,Visa,FR,0.1,61.99,CA,0.1,0.18,1,0,22,3,0
5112,370,6011,Discover,US,0.4,190.78,FR,0.1,0.54,0,0,9,1,0
5113,220,5200,Mastercard,DE,0.2,27.1,MA,0.4,0.43,0,0,12,1,0
5114,1255,4539,Visa,FR,0.1,41.6,FR,0.1,0.01,0,0,17,3,0
5115,802,6011,Discover,US,0.4,193.66,MA,0.4,0.02,1,0,20,1,0
5116,819,5200,Mastercard,DE,0.2,63.05,FR,0.1,0.28,0,0,14,5,0
5117,1897,4539,Visa,FR,0.1,0.53,ES,0.15,0.22,0,1,9,4,0
5118,349,6011,Discover,US,0.4,33.48,TN,0.35,0.24,0,0,22,2,0
5119,255,4929,Visa,FR,0.1,0.89,US,0.3,0.16,0,0,14,3,0
5120,452,5200,Mastercard,DE,0.2,20.07,US,0.3,0.09,0,1,22,2,0
5121,142,6011,Discover,US,0.4,137.49,MA,0.4,0.25,0,0,3,2,0
5122,1093,4929,Visa,FR,0.1,22.3,DE,0.1,0.32,1,0,4,3,0
5123,89,4539,Visa,FR,0.1,18.96,GB,0.2,0.41,0,0,6,1,0
5124,871,3792,Amex,US,0.3,1.15,GB,0.2,0.43,0,0,12,4,0
5125,1160,5200,Mastercard,DE,0.2,76.92,CA,0.1,0.26,0,0,14,3,0
5126,1679,5100,Mastercard,FR,0.15,3.83,CA,0.1,0.3,0,0,23,1,0
5127,1875,5100,Mastercard,FR,0.15,17.07,FR,0.1,0.0,0,0,11,4,0
5128,1723,4929,Visa,FR,0.1,28.1,DZ,0.4,0.36,0,0,18,2,0
5129,523,3792,Amex,US,0.3,21.53,US,0.3,0.45,0,0,0,0,0
5130,660,5100,Mastercard,FR,0.15,97.14,ES,0.15,0.35,0,0,17,2,0
5131,951,5100,Mastercard,FR,0.15,6.46,ES,0.15,0.24,0,0,5,3,0
5132,1828,5200,Mastercard,DE,0.2,2.69,US,0.3,0.11,0,0,12,1,0
5133,1874,5100,Mastercard,FR,0.15,25.07,IT,0.2,0.11,0,0,23,0,0
5134,910,4539,Visa,FR,0.1,15.89,MA,0.4,0.22,0,0,6,2,0
5135,442,4929,Visa,FR,0.1,34.13,MA,0.4,0.32,0,1,2,4,0
5136,38,6011,Discover,US,0.4,14.55,FR,0.1,0.0,0,0,20,1,0
5137,1881,5100,Mastercard,FR,0.15,71.74,DE,0.1,0.05,0,0,11,0,0
5138,1232,5200,Mastercard,DE,0.2,360.64,CA,0.1,0.39,0,0,4,2,0
5139,210,6011,Discover,US,0.4,13.32,ES,0.15,0.51,0,0,1,2,0
5140,513,4539,Visa,FR,0.1,4.04,DE,0.1,0.22,0,0,19,1,0
5141,1384,6011,Discover,US,0.4,8.47,DZ,0.4,0.35,0,0,7,1,0
5142,1601,5100,Mastercard,FR,0.15,9.83,MA,0.4,0.23,0,0,1,1,0
5143,1025,4929,Visa,FR,0.1,4.34,FR,0.1,0.27,0,1,21,2,0
5144,1779,4929,Visa,FR,0.1,227.86,CA,0.1,0.09,0,0,14,3,0
5145,981,4929,Visa,FR,0.1,5.58,US,0.3,0.33,0,0,0,1,0
5146,381,5100,Mastercard,FR,0.15,97.21,FR,0.1,0.14,0,0,1,1,0
5147,828,4539,Visa,FR,0.1,58.57,CA,0.1,0.29,0,0,2,1,0
5148,1561,3792,Amex,US,0.3,2.91,FR,0.1,0.36,0,0,1,3,0
5149,859,6011,Discover,US,0.4,2.05,DE,0.1,0.34,0,0,12,0,0
5150,394,4929,Visa,FR,0.1,81.44,ES,0.15,0.13,0,0,20,0,0
5151,1074,4539,Visa,FR,0.1,37.18,DE,0.1,0.29,1,0,23,0,0
5152,396,5200,Mastercard,DE,0.2,129.97,DE,0.1,0.16,0,0,0,1,0
5153,1884,5200,Mastercard,DE,0.2,2.47,CA,0.1,0.36,0,0,18,2,0
5154,1777,4539,Visa,FR,0.1,2.6,ES,0.15,0.38,0,0,5,0,0
5155,32,5200,Mastercard,DE,0.2,70.26,FR,0.1,0.37,0,0,5,3,0
5156,545,5200,Mastercard,DE,0.2,31.82,GB,0.2,0.47,0,0,6,2,0
5157,712,4929,Visa,FR,0.1,0.72,IT,0.2,0.33,0,0,21,0,0
5158,1258,5100,Mastercard,FR,0.15,28.89,CA,0.1,0.48,0,0,9,5,0
5159,1050,5100,Mastercard,FR,0.15,126.6,DE,0.1,0.36,0,0,13,2,0
5160,1578,5100,Mastercard,FR,0.15,79.72,MA,0.4,0.15,0,0,9,0,0
5161,1458,5100,Mastercard,FR,0.15,98.17,IT,0.2,0.29,0,0,1,3,0
5162,1085,4539,Visa,FR,0.1,5.92,MA,0.4,0.42,0,0,18,0,0
